latent_variable_dim_1,latent_variable_dim_2,mu_dim_1,mu_dim_2,log_var_dim_1,log_var_dim_2
0.15052074,-0.20048468,0.15234181,-0.19492528,-11.163796,-11.245212
-0.35370895,0.2877418,-0.37300688,0.27282664,-9.235041,-8.855963
-0.38543826,0.27074987,-0.370109,0.27221626,-9.350849,-9.077254
-0.47261202,-0.2692236,-0.47404054,-0.26749966,-10.744689,-11.507359
-0.36851576,0.28443542,-0.37629113,0.2755463,-9.200623,-8.797858
-0.38564923,-0.2546377,-0.39671504,-0.2586023,-10.842514,-11.196524
-0.6183665,-0.15184012,-0.6222269,-0.15242583,-9.011699,-9.5077095
-0.35845622,0.26082796,-0.37839904,0.27559987,-9.109123,-8.553065
-0.3841009,0.2838913,-0.3716191,0.27300048,-9.217073,-8.863354
-0.3885885,0.28224728,-0.36822522,0.26827416,-9.20277,-8.815131
-0.51780814,-0.27298832,-0.52142054,-0.2727298,-10.001605,-11.00282
-0.21928497,0.49893022,-0.22091666,0.49534363,-10.544825,-10.079252
-0.36349046,0.2747633,-0.3707598,0.2739908,-9.22905,-8.81905
0.38237485,0.12554245,0.3795718,0.1255868,-10.607663,-10.9809675
0.4408833,0.18875477,0.44500673,0.18740788,-10.140761,-11.158355
-0.22926329,0.5097634,-0.23110831,0.50741875,-10.746888,-10.194366
-0.3643959,0.28971934,-0.37371442,0.27597138,-9.306541,-9.062583
-0.36894017,0.27852523,-0.37088922,0.27008823,-9.270005,-9.058607
-0.3456825,0.2394012,-0.33731413,0.25135043,-9.681815,-9.552314
-0.373105,0.25942564,-0.37126255,0.27100813,-9.254273,-8.9875965
-0.38509518,-0.30436864,-0.3847484,-0.3119366,-10.775745,-11.126438
0.0270047,-0.08439297,0.026106916,-0.08432343,-11.754098,-13.462053
-0.38128832,0.28218207,-0.37086126,0.27299398,-9.265806,-8.839159
0.30418864,-0.13055827,0.2967957,-0.12716126,-10.419819,-12.351625
-0.368452,0.29503208,-0.37837002,0.2751065,-9.126137,-8.609724
-0.36312747,0.289021,-0.3724517,0.2735975,-9.248947,-9.030592
-0.3741757,0.278431,-0.3711982,0.2736168,-9.248927,-8.797032
-0.3696032,0.26626793,-0.3725081,0.27225682,-9.095832,-8.798712
-0.37249023,0.28967974,-0.37474522,0.27442065,-9.153748,-8.757243
-0.28296942,-0.3166322,-0.27666262,-0.31464228,-9.730755,-11.097976
-0.16313504,0.070582844,-0.1527744,0.06846997,-9.615868,-11.08715
-0.1571236,0.066681154,-0.15594146,0.06786373,-9.614572,-11.219688
0.32970953,-0.14351878,0.3264371,-0.13849106,-10.695988,-12.28542
-0.36710182,0.2649461,-0.3694763,0.27319816,-9.377535,-9.118373
-0.50733435,-0.27266052,-0.5080389,-0.27192017,-10.14916,-11.068239
-0.14940776,0.06739014,-0.15075102,0.06752169,-9.417232,-10.6955385
0.070310496,-0.11603026,0.07239108,-0.11817562,-12.548189,-11.689779
0.07691233,-0.20597723,0.07461505,-0.20913863,-12.031887,-11.8993025
-0.7842617,-0.2627299,-0.76049364,-0.25342095,-8.78117,-8.816862
-0.70214057,-0.23046617,-0.70330745,-0.24481383,-8.885571,-8.874018
-0.36272696,0.27860662,-0.36684418,0.2703565,-9.118794,-8.688978
-0.5342124,-0.3213023,-0.53593266,-0.32107988,-10.3962555,-11.235724
-0.528633,-0.2732884,-0.5250823,-0.27154246,-9.82449,-10.896054
-0.39053506,0.2713805,-0.37931374,0.27597362,-9.010025,-8.595559
-0.41423342,-0.22428693,-0.41293854,-0.22465008,-10.9091835,-11.791845
-0.53892,-0.31743085,-0.53409475,-0.32006782,-10.243815,-11.057119
-0.36685202,0.27233,-0.37485316,0.2743335,-9.393586,-9.136837
-0.29208264,-0.33474824,-0.29753283,-0.32831284,-9.5028305,-10.9594755
-0.37685442,0.26177877,-0.37448665,0.27126646,-9.194882,-8.7268715
-0.37816268,0.279427,-0.36705455,0.2670156,-9.169935,-8.945475
-0.3947257,0.27199912,-0.37537712,0.27575704,-9.139036,-8.766491
-0.40096232,-0.25981712,-0.3982182,-0.2612198,-11.018219,-11.350729
-0.36549973,0.26253518,-0.366129,0.27003938,-9.230738,-9.081062
-0.22413358,0.49776423,-0.22569072,0.49623474,-10.673944,-10.273887
-0.3583372,0.29062632,-0.36992505,0.27274218,-9.351319,-9.09085
-0.66765666,-0.39820763,-0.67757064,-0.39939374,-9.92196,-10.800107
-0.21699916,0.49562836,-0.22182864,0.4912344,-10.521118,-10.265605
-0.38153884,0.26206174,-0.37261447,0.2704588,-9.171778,-8.880022
-0.36366627,0.2696636,-0.3698608,0.27470377,-9.303976,-8.853957
0.21980706,-0.19127761,0.21411449,-0.19469705,-10.669813,-11.211543
-0.36796963,0.27260545,-0.37111083,0.27280053,-9.335125,-9.07221
-0.62713516,-0.22780915,-0.63294846,-0.22533843,-9.233702,-10.524806
-0.36483818,0.26571673,-0.37090096,0.27061233,-9.286813,-9.046461
-0.3042531,-0.3373894,-0.29121587,-0.33670956,-9.437942,-11.103198
-0.50989926,-0.26967165,-0.52082855,-0.2712094,-10.103988,-11.133703
-0.15255547,0.06496869,-0.14932635,0.06590488,-9.441689,-11.035901
-0.3572171,0.26966175,-0.37462842,0.27287108,-9.01456,-8.431122
-0.38001293,0.25851506,-0.36632547,0.27309984,-9.291479,-8.671485
-0.015117538,-0.024209544,-0.0141906515,-0.020916939,-12.221625,-12.694716
-0.4062213,-0.23032776,-0.4126809,-0.2251406,-10.681503,-11.537272
-0.6946011,-0.39506873,-0.6861321,-0.39766088,-9.781998,-10.652266
-0.3723524,0.27175683,-0.371327,0.27321547,-9.311576,-8.946055
-0.3372499,0.24929273,-0.32891878,0.24880558,-9.81746,-9.531449
-0.146544,0.06542556,-0.14534235,0.06636982,-9.422264,-10.676255
0.21096525,-0.19853036,0.21393538,-0.19404736,-10.590363,-11.144272
-0.66525716,-0.3984821,-0.672761,-0.39736637,-9.904325,-10.759439
0.28072524,0.32758105,0.27911547,0.32986543,-8.735638,-9.573968
-0.73008525,-0.25403565,-0.7413563,-0.24963745,-8.844136,-8.957489
-0.3436606,0.26186937,-0.3251796,0.247491,-9.710747,-9.546946
0.1500298,-0.43916258,0.14656028,-0.43775016,-11.580805,-11.331902
0.03479944,0.00463238,0.035555158,0.003735166,-13.269391,-12.961008
-0.6726758,-0.40191838,-0.67198867,-0.39997676,-9.887915,-10.692775
-0.34826055,0.27395228,-0.3685973,0.27183172,-9.182787,-8.822421
0.07659302,-0.20803422,0.0748445,-0.20954672,-12.175997,-11.8679
-0.39276558,-0.26014894,-0.39665458,-0.2611405,-11.418267,-11.829676
-0.6747915,-0.40608364,-0.6784504,-0.3991869,-9.905422,-10.737644
-0.6885784,-0.25274223,-0.6894177,-0.24862215,-9.015632,-9.200058
-0.37245578,0.26636574,-0.36882696,0.27220705,-9.218842,-8.636419
0.029103985,-0.08613201,0.027044863,-0.084426574,-11.777284,-13.511451
-0.59565836,-0.15995127,-0.6163856,-0.15267575,-9.0303955,-9.490965
-0.37106967,-0.30560192,-0.38000944,-0.30453846,-10.130563,-10.534056
-0.36589196,0.27078024,-0.3685866,0.2728467,-9.084181,-8.5577545
-0.39291784,-0.27339607,-0.39293846,-0.27472627,-11.298148,-11.720552
-0.38026938,-0.30139557,-0.37686652,-0.30190036,-10.201273,-10.581697
0.13607989,-0.44183075,0.1377893,-0.43774638,-11.660923,-11.390849
-0.374588,0.26207343,-0.36825085,0.27398172,-9.322301,-9.063717
-0.2765382,-0.29853484,-0.2798746,-0.29855523,-10.130464,-11.040489
-0.40905857,-0.22633027,-0.41170356,-0.22438699,-10.905767,-11.790276
-0.39120817,0.27025723,-0.3717826,0.26851562,-9.061871,-8.716402
-0.6806315,-0.2388672,-0.67033714,-0.24348018,-9.05605,-9.240346
0.75607777,0.1210619,0.7805025,0.10859244,-8.271202,-9.20735
-0.14641479,0.0672485,-0.14174357,0.067986205,-9.625845,-10.345364
-0.09754428,0.24336542,-0.098468654,0.24295166,-10.867012,-10.232271
-0.6087626,-0.14200571,-0.6123988,-0.15311503,-9.102389,-9.467364
0.029410334,-0.08533372,0.026095755,-0.08429579,-11.741678,-13.506382
-0.39560217,-0.2660073,-0.3945729,-0.2585316,-11.074832,-11.338626
-0.3797201,-0.30256906,-0.37697452,-0.30318663,-10.01651,-10.496203
0.011013148,0.010139779,0.0052226335,0.006592363,-11.104708,-12.04023
-0.15154383,0.06635424,-0.1451861,0.066742755,-9.562075,-10.549972
-0.38727495,-0.30508912,-0.37921003,-0.3048763,-10.319303,-10.671274
-0.4848725,-0.15264468,-0.48857632,-0.14927205,-10.572659,-10.7034
-0.30144098,-0.32233742,-0.30528024,-0.32716793,-9.509829,-10.923333
-0.3914032,-0.24638955,-0.394398,-0.24529174,-11.000519,-11.427711
-0.36565185,0.27533615,-0.37342116,0.27545384,-9.166896,-8.725386
0.21646826,-0.19824457,0.21499196,-0.19489375,-10.637101,-11.20613
0.022647725,-0.086158104,0.022218376,-0.08492232,-11.756294,-13.541866
-0.67636,-0.3950426,-0.6784764,-0.39509013,-9.880001,-10.709888
-0.40158913,-0.25747886,-0.39673647,-0.2607392,-11.374724,-11.776784
-0.33441845,-0.28423473,-0.33853993,-0.2853625,-9.664475,-10.627385
-0.18353096,0.086170025,-0.16316262,0.07371268,-9.460658,-10.061551
-0.36231795,-0.24550527,-0.3658239,-0.24511942,-10.817453,-11.367668
0.424183,0.19591549,0.42249835,0.20097473,-10.534745,-11.012091
0.20848429,-0.20109068,0.21358296,-0.19425109,-10.612529,-11.178631
-0.22924563,0.37169057,-0.22341356,0.3737008,-10.033515,-10.008296
-0.494098,-0.4157427,-0.4862112,-0.4086482,-9.815536,-10.768337
-0.66754925,-0.39335752,-0.67250323,-0.39712468,-9.919628,-10.766418
-0.38297668,0.26677132,-0.3690364,0.27271637,-9.174461,-8.745295
-0.2897092,-0.36941049,-0.2830483,-0.37100947,-9.819647,-11.057015
0.1259785,-0.44620967,0.12940869,-0.44220194,-11.567841,-10.823988
-0.48571584,-0.4057122,-0.48681876,-0.40710008,-9.826595,-10.73472
-0.4882241,-0.23046225,-0.4856569,-0.22885859,-10.72543,-11.967087
0.21737541,-0.18838878,0.21393058,-0.19330513,-10.670216,-11.219267
-0.3584545,0.29198605,-0.37322482,0.27419162,-9.155813,-8.748164
-0.3500886,0.263696,-0.36279243,0.26700437,-9.526192,-9.30126
-0.4118667,-0.22785303,-0.41293523,-0.22556517,-10.973542,-11.851275
0.031339943,0.0017184031,0.033318516,0.0043052733,-13.336381,-12.844986
-0.6793533,-0.39763498,-0.66788226,-0.39521256,-9.830626,-10.581042
-0.38384083,-0.26040697,-0.3939521,-0.256332,-10.084126,-10.96047
-0.5844229,-0.27763438,-0.5887073,-0.27341017,-9.163842,-10.445984
-0.49947143,-0.27869913,-0.5069156,-0.27194718,-10.259153,-11.257708
-0.4794459,-0.22902927,-0.48609546,-0.22840545,-10.681976,-11.939318
-0.49695757,-0.41246775,-0.50017047,-0.40932214,-10.194629,-10.856756
-0.018011866,-0.03537935,-0.01381737,-0.03707505,-12.799541,-12.563528
-0.49997273,-0.39637116,-0.49824676,-0.4068588,-10.150234,-10.837629
-0.28412336,-0.3678505,-0.2825699,-0.37195885,-9.784879,-10.935893
-0.5073515,-0.27954867,-0.5186367,-0.27404243,-10.019919,-10.969492
-0.2914365,-0.3360176,-0.28910688,-0.33575812,-9.29406,-11.040992
-0.6579135,-0.40085694,-0.66475457,-0.39498484,-9.992128,-10.8184805
-0.675879,-0.3995456,-0.6758954,-0.4011002,-9.930591,-10.770348
-0.38723645,0.28482473,-0.37295517,0.27451122,-9.066799,-8.466746
-0.4896703,-0.14434493,-0.4894766,-0.14901492,-10.502875,-10.764503
0.062409144,-0.02079371,0.06329831,-0.021336466,-12.910705,-13.4290495
0.003353855,0.00082288263,0.0023216791,0.0024785362,-11.632453,-11.887757
-0.361775,0.29955304,-0.369342,0.2730561,-9.094328,-8.501112
-0.36005202,0.2919351,-0.37060472,0.27106738,-9.056639,-8.42852
-0.3518236,-0.25235394,-0.35177597,-0.24225602,-10.361309,-10.816678
-0.15704165,0.47584695,-0.16214526,0.4862862,-10.118481,-8.912127
-0.42715862,-0.23720533,-0.42597535,-0.23304006,-10.483836,-11.337295
-0.53610075,-0.3174449,-0.53686506,-0.32216778,-10.549104,-11.388627
-0.66377974,-0.40020967,-0.6693473,-0.3961369,-9.889423,-10.664722
-0.48644942,-0.23454055,-0.48757365,-0.2296584,-10.700511,-11.954513
-0.4835752,-0.2312836,-0.48600706,-0.23008278,-10.6531515,-11.878828
-0.63582283,-0.22372082,-0.6298229,-0.22810829,-9.128023,-10.701824
-0.3699817,0.25646856,-0.37102082,0.27197993,-9.110334,-8.535766
0.4768127,0.036363274,0.48486826,0.040199474,-9.560078,-10.944576
0.14520736,-0.19426821,0.14636576,-0.19161436,-11.624086,-11.1663475
-0.36715192,-0.23563348,-0.3651751,-0.2423248,-10.53952,-10.840659
0.012209796,-0.00829669,0.011190616,-0.008467637,-11.350544,-11.684355
-0.6643308,-0.39238295,-0.6685716,-0.39675412,-9.875564,-10.685732
-0.40217075,-0.23022674,-0.41244945,-0.22628605,-10.673546,-11.512928
-0.009437768,-0.01812689,-0.012804955,-0.018779501,-12.313965,-12.750974
-0.35415375,-0.23636237,-0.35143167,-0.23938182,-10.4051895,-10.906195
-0.45876324,-0.28442475,-0.46157154,-0.28382558,-10.516062,-11.03067
-0.49075302,-0.3996155,-0.48586175,-0.40424174,-9.648429,-10.669622
-0.38987443,-0.30757043,-0.38089088,-0.3081659,-10.758938,-11.114226
0.03188776,-0.08534454,0.027433466,-0.084412314,-11.832887,-13.540014
-0.3800117,-0.3034514,-0.38000518,-0.30571005,-9.998835,-10.471499
-0.37556162,-0.2972399,-0.375307,-0.29906243,-9.6261635,-10.387264
-0.667802,-0.3929348,-0.670633,-0.3948683,-9.983039,-10.886874
-0.38062558,0.28383753,-0.37457794,0.27142924,-9.135798,-8.941027
-0.6792425,-0.3955565,-0.6725825,-0.39663553,-9.889717,-10.731969
-0.50839967,-0.41441792,-0.5090998,-0.41382462,-10.615994,-11.014561
-0.49115643,-0.23498671,-0.48656562,-0.23023543,-10.710679,-11.959688
-0.52084965,-0.22599018,-0.52012056,-0.2335993,-10.065584,-10.832038
-0.21438608,0.48435456,-0.21554255,0.4944096,-10.859925,-10.385467
0.07326478,-0.12606709,0.07312389,-0.1199842,-12.52059,-11.610535
-0.3824568,-0.3022605,-0.37833428,-0.30381942,-10.297261,-10.643884
0.060668338,-0.022243053,0.06122522,-0.022141226,-12.792625,-13.361244
-0.34532788,-0.23581618,-0.35075256,-0.24192774,-10.306213,-10.895022
-0.38106793,0.2736523,-0.37376612,0.27381095,-9.097669,-8.409301
-0.3872165,-0.26426324,-0.38557968,-0.26225656,-10.673996,-11.109492
-0.6687258,-0.40543672,-0.67419046,-0.39763793,-9.880866,-10.737805
-0.5319012,-0.30778083,-0.5315401,-0.31028384,-10.289289,-11.173689
-0.48322368,-0.4132316,-0.487444,-0.40807426,-9.848638,-10.751576
0.07343635,-0.11437734,0.07382738,-0.12273427,-12.3818035,-11.656885
-0.29532245,-0.3314579,-0.29559153,-0.32585725,-9.630325,-10.788992
-0.3771517,-0.30890337,-0.37894285,-0.3044441,-10.0050535,-10.5529175
-0.5253312,-0.2953085,-0.5256627,-0.30020168,-10.399485,-11.258179
-0.14102055,0.0652028,-0.16194677,0.073598854,-9.40259,-10.241511
-0.35066035,-0.24112849,-0.34518892,-0.24448478,-10.272365,-10.9928055
-0.49100697,-0.22662702,-0.4862437,-0.22955903,-10.718737,-11.971215
-0.29568103,-0.33524927,-0.29937425,-0.3348022,-9.837021,-11.302002
-0.35138246,-0.27722377,-0.3537797,-0.2813005,-9.173691,-10.701096
-0.27940103,-0.32467818,-0.2898954,-0.32664505,-9.524645,-10.868146
-0.46782184,-0.40719375,-0.4842787,-0.40575773,-9.713342,-10.713548
-0.28969684,-0.32224724,-0.30139378,-0.32574734,-9.50662,-10.945441
-0.38276863,-0.31462306,-0.38121235,-0.30665952,-10.51408,-10.861905
-0.40232748,-0.2613688,-0.39867005,-0.2610691,-11.211712,-11.578986
-0.37057537,0.2817986,-0.37430745,0.2744037,-9.056646,-8.484631
-0.31205884,-0.31966105,-0.300556,-0.3239897,-9.541098,-10.902366
-0.3444217,-0.24646536,-0.34268656,-0.24169022,-10.277112,-10.97324
-0.40356687,-0.2254163,-0.4118389,-0.22510621,-10.828318,-11.648413
-0.67424875,-0.39478925,-0.67627126,-0.3987734,-9.871146,-10.678872
0.13387872,-0.23063825,0.13478519,-0.23062685,-12.155786,-11.483992
-0.29552832,-0.33757102,-0.29845437,-0.33493993,-9.562134,-11.213934
-0.3697737,0.24769722,-0.36261693,0.2673426,-9.47207,-9.115195
-0.41344222,-0.21604674,-0.41023764,-0.22334719,-10.977885,-11.851861
-0.4832978,-0.23326275,-0.4872935,-0.23074147,-10.680406,-11.930549
-0.33283785,0.25338694,-0.33043733,0.24614048,-9.619792,-9.556038
0.12558097,-0.44339222,0.1287519,-0.44005898,-11.464251,-10.739085
-0.57211536,-0.24887902,-0.589856,-0.24835119,-8.491958,-10.236561
-0.36922067,0.27109033,-0.3754895,0.27449197,-9.138419,-8.856057
-0.2601772,-0.3116088,-0.27915162,-0.31071112,-9.867256,-11.22426
-0.6888676,-0.38984787,-0.6883569,-0.39722884,-9.802977,-10.640633
-0.39403966,-0.2633747,-0.39572147,-0.26131323,-11.372904,-11.762893
-0.38282013,-0.15038313,-0.385011,-0.14904475,-11.414229,-11.287714
-0.3821829,-0.3002839,-0.37767512,-0.3031853,-9.991304,-10.495691
-0.29214707,-0.33506954,-0.29208705,-0.32807478,-9.506666,-10.874432
-0.487966,-0.22708938,-0.4824902,-0.22751549,-10.499934,-11.678656
-0.6740477,-0.40325874,-0.68417156,-0.39919162,-9.81191,-10.631684
-0.49378896,-0.40530205,-0.49583068,-0.4109228,-10.108818,-10.856263
0.14041698,-0.19512479,0.14003134,-0.19432324,-11.752714,-11.226064
0.13761006,-0.43326685,0.13604939,-0.43599057,-11.740024,-11.4113245
-0.5396824,-0.3186629,-0.53576857,-0.3219106,-10.508427,-11.355622
0.4799278,0.042748798,0.47528368,0.037443936,-9.099319,-11.053797
-0.5040395,-0.40753722,-0.50571364,-0.4082829,-10.536236,-10.986348
-0.67171794,-0.38668922,-0.66818315,-0.39583907,-9.864214,-10.632622
-0.5060065,-0.26542765,-0.5006379,-0.26608053,-10.326734,-11.421112
-0.49344605,-0.41659644,-0.49278954,-0.40986523,-10.263219,-10.925332
-0.3759469,-0.31217247,-0.38032436,-0.30600888,-10.336108,-10.733929
-0.28981116,-0.33832413,-0.29655686,-0.3385008,-9.486266,-11.152902
-0.5313985,-0.31733885,-0.5348838,-0.31986806,-10.258561,-11.058213
-0.37667656,-0.31446227,-0.38063368,-0.30614594,-10.21616,-10.620977
0.31929258,-0.11675736,0.32193393,-0.11250015,-10.512093,-12.535698
-0.22125854,0.50879127,-0.22376913,0.4962891,-10.63504,-10.082478
-0.55000865,-0.24828832,-0.5844581,-0.24375328,-8.359282,-10.34609
0.064248875,-0.021874452,0.06344277,-0.021436088,-12.997585,-13.439946
-0.34030998,0.2552031,-0.33343843,0.24603191,-9.722405,-9.608811
-0.29692522,-0.3228509,-0.2956878,-0.32645196,-9.484214,-10.896736
0.024788275,-0.083632626,0.027257882,-0.08438148,-11.8381,-13.53337
-0.14098734,0.42006096,-0.14140153,0.420423,-11.225911,-10.4697075
-0.66363865,-0.39599168,-0.66432685,-0.39527297,-9.799688,-10.579896
-0.15044892,0.07990358,-0.15305167,0.067632675,-9.35037,-10.7915
-0.38951987,-0.25895306,-0.3968911,-0.2609016,-11.484649,-11.899651
-0.5354947,-0.27208334,-0.5307978,-0.2717841,-9.723274,-10.866266
-0.35615295,-0.24483536,-0.36034128,-0.2409516,-10.66042,-10.863107
-0.6676649,-0.39409298,-0.67081934,-0.39576906,-9.865157,-10.676545
-0.50144845,-0.40545863,-0.4946516,-0.40768144,-10.247996,-10.902616
-0.25145325,-0.08381049,-0.25113282,-0.08417388,-11.774336,-12.823083
-0.41071504,-0.22878885,-0.414804,-0.22923604,-10.597492,-11.417543
-0.48080084,-0.41849208,-0.48535362,-0.407315,-9.826449,-10.741049
0.13305333,-0.43804663,0.12927142,-0.44215086,-11.4625225,-10.7270565
-0.49635366,-0.40598843,-0.49252132,-0.4077919,-10.214745,-10.898454
-0.46870026,-0.28949383,-0.4674447,-0.2901606,-10.559425,-10.968893
-0.35601637,-0.23992579,-0.34433806,-0.23674312,-10.243223,-10.910116
-0.27839944,-0.35135993,-0.28556475,-0.35577527,-9.699962,-10.943418
0.1320087,-0.44275963,0.1280627,-0.4386488,-11.492906,-10.755594
-0.55053186,-0.4018745,-0.5538186,-0.40219337,-10.377973,-10.965269
-0.48523596,-0.40187132,-0.49030653,-0.40704775,-9.808354,-10.733808
-0.29978457,-0.32135785,-0.29814386,-0.32974485,-9.5573635,-10.863563
-0.28845882,-0.36586854,-0.28718007,-0.3685702,-9.695126,-10.89729
0.275495,-0.10734434,0.26785418,-0.10677167,-10.144051,-13.083898
0.21565878,-0.19256401,0.2160261,-0.19237551,-10.595611,-11.170994
-0.41813907,-0.22200277,-0.4141852,-0.22590497,-11.020805,-11.913365
-0.66683227,-0.3979557,-0.66880584,-0.3965609,-9.879555,-10.637546
-0.43306962,-0.31003538,-0.43535915,-0.3107383,-11.498515,-11.877058
-0.48700538,-0.14593908,-0.48640087,-0.14759156,-10.644081,-10.8150835
-0.49985087,-0.411769,-0.4953439,-0.40954643,-10.283985,-10.927074
-0.30569157,-0.33831906,-0.30028003,-0.33514148,-9.395452,-11.122511
-0.6781385,-0.39031738,-0.671828,-0.3992613,-9.8650255,-10.632264
-0.20043176,0.5865232,-0.2029928,0.5767795,-9.5523405,-8.925951
-0.16636164,0.074527025,-0.1526722,0.07101329,-9.828304,-9.550748
-0.39470816,-0.15350537,-0.3940808,-0.158858,-11.379561,-11.283768
-0.29328537,-0.32568517,-0.28828976,-0.32928047,-9.45192,-10.947061
-0.38860926,-0.27422214,-0.38609657,-0.27586797,-11.509076,-11.900237
-0.30098858,-0.34041452,-0.29688036,-0.33538803,-9.52495,-11.186676
-0.3576621,0.2711852,-0.3665885,0.26525304,-9.284385,-8.984316
-0.47581708,-0.2697994,-0.4749708,-0.26775542,-10.83418,-11.664585
-0.3788402,-0.30710205,-0.38196793,-0.30766457,-10.44616,-10.794313
-0.33740988,-0.23806892,-0.3455468,-0.23808584,-10.244238,-10.916777
-0.55245495,-0.4033205,-0.55199754,-0.40532014,-10.490892,-11.069625
0.023096656,-0.084357835,0.022167888,-0.08493031,-11.6585865,-13.540237
-0.02889817,-0.16148038,-0.025985219,-0.15933913,-11.825013,-11.615027
-0.32997254,-0.28878465,-0.32789338,-0.28687137,-10.937393,-11.272301
-0.37683874,0.2711066,-0.37219623,0.26809925,-8.899538,-7.9390173
-0.46662417,-0.29456016,-0.46491596,-0.29201624,-10.95464,-11.355729
-0.49140838,-0.14871094,-0.48804656,-0.14892447,-10.531992,-10.730579
-0.48817053,-0.16066046,-0.4858028,-0.1479699,-10.361058,-10.783905
-0.28388122,-0.3358086,-0.29754564,-0.33547664,-9.456659,-11.165614
-0.15272267,-0.07692349,-0.15110433,-0.07261076,-10.371501,-12.149205
-0.47978646,-0.14650588,-0.48048714,-0.1471034,-10.257383,-10.632621
-0.40187356,-0.2539213,-0.39674962,-0.26035812,-11.240938,-11.635389
-0.28983968,-0.35768974,-0.2858121,-0.35777932,-9.687155,-10.939652
-0.34929913,-0.06880202,-0.35088924,-0.06976889,-10.0819,-11.190045
-0.008579115,0.005973292,0.0008539781,0.00542238,-11.617109,-11.934979
-0.29595378,-0.33967313,-0.2947661,-0.3369086,-9.458922,-11.173297
-0.099606544,0.24590462,-0.100595795,0.24677551,-10.887735,-10.3045845
-0.34876952,-0.23926105,-0.34453946,-0.23824963,-10.107304,-10.664376
-0.48357186,-0.40591496,-0.48582903,-0.4083694,-9.766476,-10.719369
-0.55284804,-0.401265,-0.54992706,-0.4062464,-10.499984,-11.090977
-0.28603065,-0.34097812,-0.28933823,-0.33552077,-9.452149,-11.045369
-0.24353991,0.061535507,-0.24621463,0.06819276,-11.729027,-11.504392
0.026843416,-0.08440269,0.025910135,-0.08428972,-11.709994,-13.5132475
-0.4976921,-0.4038855,-0.48935112,-0.4086218,-10.257767,-10.95068
-0.4951334,-0.4019997,-0.49420157,-0.4054315,-10.186019,-10.857552
-0.25204012,-0.08376095,-0.25370377,-0.0851542,-11.814793,-12.894348
0.064365484,-0.019624747,0.06320998,-0.021273173,-13.037278,-13.432399
0.077197775,-0.11914874,0.07317367,-0.11925223,-12.320941,-11.598806
-0.34316197,-0.25170526,-0.34745115,-0.24575454,-10.266786,-10.973446
0.13119064,-0.43151712,0.12866765,-0.43912983,-11.353149,-10.654544
-0.29154918,-0.35218835,-0.28411624,-0.35237923,-9.6989355,-10.949522
-0.28554574,-0.3718503,-0.2881594,-0.36695474,-9.710204,-10.871065
-0.28809547,-0.36342692,-0.28456175,-0.3650845,-9.7109165,-10.912583
-0.47829863,-0.40843734,-0.48543176,-0.4076595,-9.758379,-10.730551
-0.34694383,-0.24761276,-0.34576383,-0.24951419,-10.538617,-11.209843
-0.459761,-0.2892912,-0.46511653,-0.2915127,-11.443809,-11.854285
-0.29699135,-0.3336057,-0.30147895,-0.33190128,-9.6182995,-11.169707
0.13066971,-0.19558308,0.13485408,-0.1939427,-12.280428,-11.432381
-0.283788,-0.28711385,-0.28068772,-0.2965846,-9.82558,-10.727515
-0.48496163,-0.41085127,-0.48692468,-0.40907946,-9.770012,-10.713098
0.5048725,0.11126584,0.5050123,0.10853398,-9.761232,-10.876603
-0.30626065,-0.33863708,-0.29595,-0.33889616,-9.412909,-11.14676
-0.35348424,-0.2397159,-0.34764186,-0.24547857,-10.386026,-11.003191
-0.34384334,-0.23378865,-0.35066184,-0.24208057,-10.394186,-10.923878
-0.36727074,-0.30111492,-0.3670512,-0.29035604,-9.566586,-10.582197
-0.30129442,-0.32574108,-0.30196276,-0.3301073,-9.422262,-11.016332
-0.35442287,-0.06953068,-0.35173875,-0.07090261,-10.050384,-11.12451
0.15090835,-0.18684198,0.14652392,-0.19387195,-11.649926,-11.174758
-0.49175256,-0.2312091,-0.48828307,-0.22977567,-10.394349,-11.593786
-0.30365095,-0.3679516,-0.28838426,-0.3660309,-9.6603985,-10.861419
-0.50547135,-0.40472022,-0.49185267,-0.40347758,-9.997287,-10.782369
-0.48393837,-0.4149728,-0.4969587,-0.4088507,-10.168295,-10.89089
-0.6816173,-0.40212634,-0.679156,-0.40076205,-9.948082,-10.761493
-0.37796584,-0.29638362,-0.37681526,-0.30277523,-10.247352,-10.572915
-0.3698204,-0.29800856,-0.37260583,-0.2982257,-9.498819,-10.3464365
-0.21923646,0.368702,-0.22335264,0.37047845,-10.051255,-10.062956
-0.4889453,-0.15135598,-0.48703662,-0.14873272,-10.019204,-10.615143
0.02470664,-0.08420798,0.026020687,-0.084326945,-11.721522,-13.438928
0.13697518,-0.19346192,0.14298828,-0.19385228,-11.731714,-11.213103
-0.35102034,-0.24267147,-0.34401372,-0.23729718,-10.293402,-10.958315
-0.1437847,0.065181926,-0.15343189,0.07060082,-9.728894,-9.619706
-0.5455784,-0.27280346,-0.5382739,-0.27208316,-9.870892,-10.883852
-0.50344145,-0.4059218,-0.48778322,-0.4062026,-9.829903,-10.742111
-0.3669317,-0.2953741,-0.36461776,-0.29427138,-9.57924,-10.300704
-0.29523662,-0.3400034,-0.3003616,-0.33526465,-9.522366,-11.180591
-0.29864594,-0.3689277,-0.28345975,-0.37214243,-9.767183,-10.802409
